Parametric Search Results

Part Number,Data Sheet,MCU,MCU Frequency (MHz),Flash,RAM,Bluetooth Low Energy,Bluetooth 5,Bluetooth 5 2M PHY,Bluetooth 5 LE Long Range,zigbee,Thread,Proprietary Sub-GHz,Proprietary 2.4 GHz,Output Power (dBm),Package Type,Dig I/O,I²C,I²S,SPI,USB,UART,USART,AES-128,AES-256,ECC,SHA-1,SHA-2,Frequency Range,RX Current (mA),Timers (16-bit),ADC 1,DAC,Comparators
"EFR32FG12P431F1024IM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.6","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P431F512GM68","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet.pdf","ARM Cortex-M4","40","512","128","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN68","46","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P432F1024GL125","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","BGA125","65","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P432F1024GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","31","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P433F1024GL125","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","BGA125","65","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.6","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P433F1024GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","QFN48","28","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.6","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG12P433F1024GM68","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg12-datasheet.pdf","ARM Cortex-M4","40","1024","256","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 19 ","QFN68","46","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.4","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG13P231F512GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","8",
"EFR32FG13P231F512GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG13P231F512IM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","8",
"EFR32FG13P231F512IM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.6","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG13P232F512GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN32","16","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","9.5","8","12-bit, SAR, 1 Msps","VDAC","8",
"EFR32FG13P232F512GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","31","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","9.5","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG13P233F512GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg13-datasheet-jp.pdf","ARM Cortex-M4","40","512","64","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","QFN48","31","2","2","3","No","4","3","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.6","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F256IM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P231F256IM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P232F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10.2","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P232F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10.2","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P232F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10.2","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P232F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","10.2","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P233F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","28","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG14P233F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg14-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","28","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.4","8","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32FG1P131F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F256IM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F256IM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F64GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P131F64GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 20 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F64GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P132F64GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 19.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P133F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","32","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","QFN48","28","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P133F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1P133F64GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","Yes","Yes","-30<span class="delimiter-to"></span> 20 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 2483.5 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F32GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","32","8","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F32GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","32","8","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN48","32","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F64GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V131F64GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","Yes","No","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","110<span class="delimiter-to"></span> 956 ","8.1","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F128GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F128GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","128","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F256GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F256GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","256","32","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F32GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","32","8","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F32GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","32","8","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","Yes","Yes","Yes","null","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F64GM32","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN32","16","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32FG1V132F64GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32fg1-datasheet-jp.pdf","ARM Cortex-M4","40","64","16","No","No","No","No","No","No","No","Yes","-30<span class="delimiter-to"></span> 16.5 ","QFN48","31","1","1","2","No","3","2","Yes","Yes","No","Yes","Yes","2400<span class="delimiter-to"></span> 2483.5 ","8.7","7","12-bit, SAR, 1 Msps","iDAC","2",
"EFR32MG12P132F1024GL125","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32mg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","128","Yes","Yes","Yes","No","Yes","Yes","No","Yes","-30<span class="delimiter-to"></span> 10 ","BGA125","65","2","4","4","No","5","4","Yes","Yes","Yes","Yes","Yes","null","10.8","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32MG12P132F1024GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32mg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","128","Yes","Yes","Yes","No","Yes","Yes","No","Yes","-30<span class="delimiter-to"></span> 10 ","QFN48","31","2","4","4","No","5","4","Yes","Yes","Yes","Yes","Yes","null","10.8","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32MG12P231F1024GM68","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32mg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","128","No","No","No","No","No","Yes","Yes","No","-30<span class="delimiter-to"></span> 19 ","QFN68","46","2","2","4","No","5","4","Yes","Yes","Yes","Yes","Yes","null","8.4","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32MG12P232F1024GL125","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32mg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","128","Yes","Yes","Yes","No","Yes","Yes","No","Yes","-30<span class="delimiter-to"></span> 19 ","BGA125","65","2","4","4","No","5","4","Yes","Yes","Yes","Yes","Yes","null","10.8","9","12-bit, SAR, 1 Msps","VDAC","2",
"EFR32MG12P232F1024GM48","https://www.silabs.com/content/dam/siliconlabs/documents/public/data-sheets/efr32mg12-datasheet-jp.pdf","ARM Cortex-M4","40","1024","128","Yes","Yes","Yes","No","Yes","Yes","No","Yes","-30<span class="delimiter-to"></span> 19 ","QFN48","31","2","2","4","No","0","4","Yes","Yes","Yes","Yes","Yes","null","10.8","9","12-bit, SAR, 1 Msps","VDAC","2",
